,temp-air,ghi,dni,dhi,wind_speed
2021-07-10 00:00:00,28.02,0.0,-0.0,0.0,2.62
2021-07-10 01:00:00,28.04,0.0,0.0,0.0,2.83
2021-07-10 02:00:00,28.19,44.0,0.0,44.0,3.1
2021-07-10 03:00:00,28.69,135.0,4.47,133.0,5.1
2021-07-10 04:00:00,29.83,365.0,111.77,293.0,5.72
2021-07-10 05:00:00,30.47,393.0,48.34,354.0,5.31
2021-07-10 06:00:00,30.62,407.0,24.88,384.0,5.31
2021-07-10 07:00:00,31.26,600.0,120.35,481.0,4.83
2021-07-10 08:00:00,31.43,773.0,322.38,452.0,4.76
2021-07-10 09:00:00,31.28,680.0,246.66,447.0,4.97
2021-07-10 10:00:00,31.08,572.0,209.76,396.0,5.24
2021-07-10 11:00:00,30.66,135.0,0.0,135.0,4.97
2021-07-10 12:00:00,30.28,46.0,0.0,46.0,4.41
2021-07-10 13:00:00,30.05,27.0,0.0,27.0,4.41
2021-07-10 14:00:00,29.57,4.0,0.0,4.0,4.14
2021-07-10 15:00:00,29.16,0.0,-0.0,0.0,3.79
2021-07-10 16:00:00,28.88,0.0,-0.0,0.0,3.86
2021-07-10 17:00:00,28.67,0.0,-0.0,0.0,3.86
2021-07-10 18:00:00,28.56,0.0,-0.0,0.0,3.72
2021-07-10 19:00:00,27.89,0.0,-0.0,0.0,2.62
2021-07-10 20:00:00,27.66,0.0,-0.0,0.0,2.9
2021-07-10 21:00:00,27.63,0.0,-0.0,0.0,3.17
2021-07-10 22:00:00,27.61,0.0,-0.0,0.0,3.38
2021-07-10 23:00:00,27.3,0.0,-0.0,0.0,3.52
2021-07-11 00:00:00,27.16,0.0,-0.0,0.0,3.38
2021-07-11 01:00:00,27.19,0.0,0.0,0.0,3.24
2021-07-11 02:00:00,27.33,52.0,0.0,52.0,3.24
2021-07-11 03:00:00,28.15,122.0,2.24,121.0,3.03
2021-07-11 04:00:00,28.62,544.0,500.45,222.0,3.38
2021-07-11 05:00:00,28.65,571.0,245.56,373.0,4.07
2021-07-11 06:00:00,29.01,486.0,64.93,426.0,5.1
2021-07-11 07:00:00,30.08,212.0,0.0,212.0,4.14
2021-07-11 08:00:00,28.93,895.0,548.33,349.0,4.69
2021-07-11 09:00:00,29.67,304.0,2.12,302.0,4.9
2021-07-11 10:00:00,28.67,446.0,72.69,385.0,4.76
2021-07-11 11:00:00,27.57,479.0,247.72,309.0,4.83
2021-07-11 12:00:00,27.47,336.0,245.79,214.0,4.97
2021-07-11 13:00:00,26.74,152.0,127.45,116.0,4.41
2021-07-11 14:00:00,26.38,14.0,16.92,13.0,3.93
2021-07-11 15:00:00,26.13,0.0,-0.0,0.0,4.21
2021-07-11 16:00:00,25.96,0.0,-0.0,0.0,4.0
2021-07-11 17:00:00,25.98,0.0,-0.0,0.0,3.86
2021-07-11 18:00:00,26.02,0.0,-0.0,0.0,3.72
2021-07-11 19:00:00,26.47,0.0,-0.0,0.0,3.59
2021-07-11 20:00:00,26.52,0.0,-0.0,0.0,3.31
2021-07-11 21:00:00,26.53,0.0,-0.0,0.0,3.17
2021-07-11 22:00:00,26.29,0.0,-0.0,0.0,2.76
2021-07-11 23:00:00,26.16,0.0,-0.0,0.0,2.97
2021-07-12 00:00:00,26.08,0.0,-0.0,0.0,3.45
2021-07-12 01:00:00,26.03,0.0,0.0,0.0,3.59
2021-07-12 02:00:00,26.38,121.0,131.76,91.0,3.45
2021-07-12 03:00:00,27.39,290.0,222.24,191.0,4.76
2021-07-12 04:00:00,28.7,543.0,501.04,221.0,5.59
2021-07-12 05:00:00,29.59,710.0,543.55,272.0,5.93
2021-07-12 06:00:00,30.21,661.0,243.56,436.0,5.86
2021-07-12 07:00:00,30.15,136.0,0.0,136.0,5.86
2021-07-12 08:00:00,30.5,131.0,0.0,131.0,5.24
2021-07-12 09:00:00,29.76,79.0,0.0,79.0,4.83
2021-07-12 10:00:00,29.94,110.0,0.0,110.0,4.48
2021-07-12 11:00:00,29.52,230.0,5.83,226.0,4.83
2021-07-12 12:00:00,29.01,350.0,286.11,208.0,5.17
2021-07-12 13:00:00,28.36,137.0,88.58,112.0,4.76
2021-07-12 14:00:00,27.76,8.0,0.0,8.0,4.14
2021-07-12 15:00:00,27.35,0.0,-0.0,0.0,3.72
2021-07-12 16:00:00,27.13,0.0,-0.0,0.0,3.59
2021-07-12 17:00:00,27.04,0.0,-0.0,0.0,3.72
2021-07-12 18:00:00,27.04,0.0,-0.0,0.0,3.79
2021-07-12 19:00:00,26.55,0.0,-0.0,0.0,3.66
2021-07-12 20:00:00,26.55,0.0,-0.0,0.0,3.79
2021-07-12 21:00:00,26.55,0.0,-0.0,0.0,3.59
2021-07-12 22:00:00,26.6,0.0,-0.0,0.0,3.66
2021-07-12 23:00:00,26.73,0.0,-0.0,0.0,3.86
2021-07-13 00:00:00,26.67,0.0,-0.0,0.0,3.93
2021-07-13 01:00:00,26.72,0.0,0.0,0.0,4.0
2021-07-13 02:00:00,27.15,54.0,4.42,53.0,3.72
2021-07-13 03:00:00,28.13,188.0,38.25,171.0,5.31
2021-07-13 04:00:00,29.08,210.0,4.67,207.0,5.45
2021-07-13 05:00:00,30.19,122.0,0.0,122.0,5.24
2021-07-13 06:00:00,30.84,185.0,0.0,185.0,4.97
2021-07-13 07:00:00,31.41,162.0,0.0,162.0,4.28
2021-07-13 08:00:00,31.09,356.0,5.02,351.0,4.55
2021-07-13 09:00:00,29.42,367.0,10.58,357.0,4.83
2021-07-13 10:00:00,29.08,548.0,176.32,400.0,4.34
2021-07-13 11:00:00,30.05,183.0,0.0,183.0,5.72
2021-07-13 12:00:00,30.03,283.0,128.98,219.0,5.66
2021-07-13 13:00:00,29.43,122.0,56.74,106.0,4.97
2021-07-13 14:00:00,28.74,13.0,17.18,12.0,4.62
2021-07-13 15:00:00,28.13,0.0,-0.0,0.0,4.62
2021-07-13 16:00:00,27.79,0.0,-0.0,0.0,4.76
2021-07-13 17:00:00,27.59,0.0,-0.0,0.0,4.76
2021-07-13 18:00:00,27.48,0.0,-0.0,0.0,4.76
2021-07-13 19:00:00,27.74,0.0,-0.0,0.0,4.28
2021-07-13 20:00:00,27.74,0.0,-0.0,0.0,4.14
2021-07-13 21:00:00,27.6,0.0,-0.0,0.0,4.55
2021-07-13 22:00:00,27.48,0.0,-0.0,0.0,4.41
2021-07-13 23:00:00,27.37,0.0,-0.0,0.0,4.41
2021-07-14 00:00:00,27.27,0.0,-0.0,0.0,4.21
2021-07-14 01:00:00,27.2,0.0,0.0,0.0,4.34
2021-07-14 02:00:00,27.42,53.0,4.44,52.0,4.9
2021-07-14 03:00:00,28.11,255.0,139.82,193.0,5.79
2021-07-14 04:00:00,29.06,461.0,282.31,280.0,6.21
2021-07-14 05:00:00,29.95,539.0,197.57,380.0,6.48
2021-07-14 06:00:00,30.79,453.0,45.49,411.0,6.62
2021-07-14 07:00:00,31.36,464.0,34.4,430.0,6.0
2021-07-14 08:00:00,31.27,181.0,0.0,181.0,6.14
2021-07-14 09:00:00,31.38,562.0,112.17,456.0,6.41
2021-07-14 10:00:00,31.45,340.0,16.68,326.0,6.34
2021-07-14 11:00:00,31.11,183.0,0.0,183.0,6.21
2021-07-14 12:00:00,30.71,209.0,34.27,192.0,5.86
2021-07-14 13:00:00,29.88,48.0,0.0,48.0,5.31
2021-07-14 14:00:00,28.99,11.0,17.35,10.0,4.62
2021-07-14 15:00:00,28.36,0.0,-0.0,0.0,4.55
2021-07-14 16:00:00,27.9,0.0,-0.0,0.0,4.55
2021-07-14 17:00:00,27.57,0.0,-0.0,0.0,4.48
2021-07-14 18:00:00,27.51,0.0,-0.0,0.0,4.48
2021-07-14 19:00:00,27.53,0.0,-0.0,0.0,3.93
2021-07-14 20:00:00,27.39,0.0,-0.0,0.0,4.28
2021-07-14 21:00:00,27.31,0.0,-0.0,0.0,4.41
2021-07-14 22:00:00,27.17,0.0,-0.0,0.0,4.41
2021-07-14 23:00:00,26.99,0.0,-0.0,0.0,4.55
2021-07-15 00:00:00,26.99,0.0,-0.0,0.0,4.76
2021-07-15 01:00:00,27.0,0.0,-0.0,0.0,4.69
2021-07-15 02:00:00,27.26,96.0,58.07,83.0,4.55
2021-07-15 03:00:00,27.7,129.0,4.52,127.0,5.72
2021-07-15 04:00:00,28.17,293.0,42.16,266.0,5.66
2021-07-15 05:00:00,28.49,360.0,31.08,335.0,5.66
2021-07-15 06:00:00,28.93,494.0,70.43,429.0,5.86
2021-07-15 07:00:00,28.89,655.0,174.04,483.0,5.79
2021-07-15 08:00:00,29.34,194.0,0.0,194.0,6.28
2021-07-15 09:00:00,29.63,148.0,0.0,148.0,6.83
2021-07-15 10:00:00,29.28,68.0,0.0,68.0,6.41
2021-07-15 11:00:00,28.96,87.0,0.0,87.0,6.0
2021-07-15 12:00:00,28.46,57.0,0.0,57.0,5.59
2021-07-15 13:00:00,27.97,34.0,0.0,34.0,5.66
2021-07-15 14:00:00,27.17,5.0,0.0,5.0,5.52
2021-07-15 15:00:00,26.92,0.0,-0.0,0.0,5.59
2021-07-15 16:00:00,26.83,0.0,-0.0,0.0,5.86
2021-07-15 17:00:00,26.77,0.0,-0.0,0.0,6.14
2021-07-15 18:00:00,26.74,0.0,-0.0,0.0,6.34
2021-07-15 19:00:00,26.46,0.0,-0.0,0.0,7.17
2021-07-15 20:00:00,26.45,0.0,-0.0,0.0,7.86
2021-07-15 21:00:00,26.44,0.0,-0.0,0.0,8.62
2021-07-15 22:00:00,26.33,0.0,-0.0,0.0,9.17
2021-07-15 23:00:00,26.31,0.0,-0.0,0.0,8.69
2021-07-16 00:00:00,26.29,0.0,-0.0,0.0,7.79
2021-07-16 01:00:00,26.47,0.0,-0.0,0.0,7.52
2021-07-16 02:00:00,26.38,47.0,0.0,47.0,6.9
2021-07-16 03:00:00,26.19,152.0,13.59,146.0,6.69
2021-07-16 04:00:00,26.04,132.0,0.0,132.0,6.62
2021-07-16 05:00:00,25.84,178.0,0.0,178.0,6.62
2021-07-16 06:00:00,25.68,337.0,6.5,331.0,6.76
2021-07-16 07:00:00,26.75,731.0,268.18,466.0,4.0
2021-07-16 08:00:00,27.3,789.0,346.46,444.0,3.93
2021-07-16 09:00:00,27.5,805.0,459.21,371.0,4.0
2021-07-16 10:00:00,27.2,720.0,488.39,310.0,4.76
2021-07-16 11:00:00,26.94,479.0,247.75,309.0,4.69
2021-07-16 12:00:00,27.06,174.0,12.11,168.0,5.03
2021-07-16 13:00:00,26.81,37.0,0.0,37.0,4.76
2021-07-16 14:00:00,26.47,3.0,0.0,3.0,4.83
2021-07-16 15:00:00,26.26,0.0,-0.0,0.0,4.34
2021-07-16 16:00:00,26.19,0.0,-0.0,0.0,4.28
2021-07-16 17:00:00,26.18,0.0,-0.0,0.0,4.07
2021-07-16 18:00:00,26.26,0.0,-0.0,0.0,3.86
2021-07-16 19:00:00,25.88,0.0,-0.0,0.0,3.45
2021-07-16 20:00:00,25.73,0.0,-0.0,0.0,2.69
2021-07-16 21:00:00,25.65,0.0,-0.0,0.0,2.07
2021-07-16 22:00:00,25.84,0.0,-0.0,0.0,2.83
2021-07-16 23:00:00,26.14,0.0,-0.0,0.0,3.66
2021-07-17 00:00:00,26.4,0.0,-0.0,0.0,4.97
2021-07-17 01:00:00,26.46,0.0,-0.0,0.0,5.66
2021-07-17 02:00:00,26.63,89.0,45.18,79.0,5.52
2021-07-17 03:00:00,26.77,217.0,77.21,183.0,6.14
2021-07-17 04:00:00,27.09,444.0,250.44,284.0,6.62
2021-07-17 05:00:00,27.23,394.0,51.04,353.0,6.21
2021-07-17 06:00:00,27.52,513.0,83.48,436.0,5.79
2021-07-17 07:00:00,28.17,620.0,138.66,483.0,3.1
2021-07-17 08:00:00,27.94,901.0,559.37,344.0,3.31
2021-07-17 09:00:00,27.58,734.0,326.95,425.0,3.45
2021-07-17 10:00:00,27.09,254.0,1.19,253.0,3.45
2021-07-17 11:00:00,26.74,195.0,1.46,194.0,3.24
2021-07-17 12:00:00,26.59,276.0,117.1,218.0,3.31
2021-07-17 13:00:00,26.34,15.0,0.0,15.0,3.24
2021-07-17 14:00:00,26.15,1.0,0.0,1.0,3.24
2021-07-17 15:00:00,26.02,0.0,-0.0,0.0,3.17
2021-07-17 16:00:00,25.99,0.0,-0.0,0.0,3.31
2021-07-17 17:00:00,26.09,0.0,-0.0,0.0,3.72
2021-07-17 18:00:00,26.16,0.0,-0.0,0.0,4.14
2021-07-17 19:00:00,26.22,0.0,-0.0,0.0,4.97
2021-07-17 20:00:00,26.19,0.0,-0.0,0.0,5.93
2021-07-17 21:00:00,26.18,0.0,-0.0,0.0,6.76
2021-07-17 22:00:00,26.19,0.0,-0.0,0.0,6.97
2021-07-17 23:00:00,26.21,0.0,-0.0,0.0,6.97
2021-07-18 00:00:00,26.13,0.0,-0.0,0.0,7.03
2021-07-18 01:00:00,25.99,0.0,-0.0,0.0,7.52
2021-07-18 02:00:00,25.86,21.0,0.0,21.0,7.79
2021-07-18 03:00:00,25.78,29.0,0.0,29.0,7.79
2021-07-18 04:00:00,25.67,63.0,0.0,63.0,7.79
2021-07-18 05:00:00,25.55,79.0,0.0,79.0,7.86
2021-07-18 06:00:00,25.34,114.0,0.0,114.0,7.86
2021-07-18 07:00:00,26.38,358.0,6.07,352.0,5.93
2021-07-18 08:00:00,27.57,418.0,17.07,401.0,6.97
2021-07-18 09:00:00,28.38,338.0,5.29,333.0,6.9
2021-07-18 10:00:00,28.56,184.0,0.0,184.0,6.48
2021-07-18 11:00:00,28.39,116.0,0.0,116.0,6.07
2021-07-18 12:00:00,27.99,104.0,0.0,104.0,5.59
2021-07-18 13:00:00,27.43,116.0,46.48,103.0,4.69
2021-07-18 14:00:00,26.94,10.0,0.0,10.0,4.0
2021-07-18 15:00:00,26.5,0.0,-0.0,0.0,3.79
2021-07-18 16:00:00,26.26,0.0,-0.0,0.0,4.0
2021-07-18 17:00:00,26.14,0.0,-0.0,0.0,3.79
2021-07-18 18:00:00,26.18,0.0,-0.0,0.0,3.72
2021-07-18 19:00:00,26.02,0.0,-0.0,0.0,3.38
2021-07-18 20:00:00,25.73,0.0,-0.0,0.0,3.24
2021-07-18 21:00:00,25.24,0.0,-0.0,0.0,3.24
2021-07-18 22:00:00,24.99,0.0,-0.0,0.0,3.31
2021-07-18 23:00:00,25.12,0.0,-0.0,0.0,3.93
2021-07-19 00:00:00,25.37,0.0,-0.0,0.0,3.72
2021-07-19 01:00:00,25.53,0.0,-0.0,0.0,3.31
2021-07-19 02:00:00,25.77,87.0,45.72,77.0,3.03
2021-07-19 03:00:00,26.26,187.0,38.78,170.0,2.97
2021-07-19 04:00:00,26.8,517.0,436.16,239.0,3.31
2021-07-19 05:00:00,27.57,606.0,314.11,354.0,4.0
2021-07-19 06:00:00,28.61,572.0,136.7,446.0,4.9
2021-07-19 07:00:00,29.59,620.0,137.69,484.0,5.24
2021-07-19 08:00:00,29.98,642.0,153.67,489.0,4.97
2021-07-19 09:00:00,29.68,539.0,93.12,451.0,5.17
2021-07-19 10:00:00,28.39,549.0,176.34,401.0,5.86
2021-07-19 11:00:00,28.78,337.0,56.88,298.0,5.31
2021-07-19 12:00:00,28.38,141.0,2.02,140.0,4.97
2021-07-19 13:00:00,27.88,130.0,75.26,109.0,4.76
2021-07-19 14:00:00,27.34,11.0,18.59,10.0,4.69
2021-07-19 15:00:00,26.85,0.0,-0.0,0.0,4.55
2021-07-19 16:00:00,26.68,0.0,-0.0,0.0,4.28
2021-07-19 17:00:00,26.4,0.0,-0.0,0.0,4.0
2021-07-19 18:00:00,26.29,0.0,-0.0,0.0,4.0
2021-07-19 19:00:00,26.53,0.0,-0.0,0.0,2.9
2021-07-19 20:00:00,26.38,0.0,-0.0,0.0,2.62
2021-07-19 21:00:00,26.27,0.0,-0.0,0.0,2.48
2021-07-19 22:00:00,26.16,0.0,-0.0,0.0,2.48
2021-07-19 23:00:00,26.08,0.0,-0.0,0.0,2.76
2021-07-20 00:00:00,26.18,0.0,-0.0,0.0,2.97
2021-07-20 01:00:00,26.19,0.0,-0.0,0.0,3.45
2021-07-20 02:00:00,26.48,107.0,101.18,85.0,3.86
2021-07-20 03:00:00,26.73,214.0,73.17,182.0,4.07
2021-07-20 04:00:00,26.82,468.0,307.87,272.0,4.0
2021-07-20 05:00:00,28.04,559.0,231.99,373.0,4.48
2021-07-20 06:00:00,28.76,503.0,77.05,432.0,4.48
2021-07-20 07:00:00,29.35,393.0,12.15,381.0,4.62
2021-07-20 08:00:00,29.55,479.0,39.17,440.0,4.9
2021-07-20 09:00:00,29.87,443.0,34.92,410.0,5.52
2021-07-20 10:00:00,29.96,254.0,1.19,253.0,6.0
2021-07-20 11:00:00,29.5,195.0,1.46,194.0,6.41
2021-07-20 12:00:00,29.17,220.0,44.53,198.0,6.07
2021-07-20 13:00:00,28.6,114.0,43.12,102.0,5.93
2021-07-20 14:00:00,27.94,9.0,0.0,9.0,5.66
2021-07-20 15:00:00,27.44,0.0,-0.0,0.0,5.31
2021-07-20 16:00:00,27.25,0.0,-0.0,0.0,5.31
2021-07-20 17:00:00,27.11,0.0,-0.0,0.0,5.24
2021-07-20 18:00:00,26.99,0.0,-0.0,0.0,5.24
2021-07-20 19:00:00,27.01,0.0,-0.0,0.0,5.31
2021-07-20 20:00:00,26.92,0.0,-0.0,0.0,5.1
2021-07-20 21:00:00,26.96,0.0,-0.0,0.0,5.1
2021-07-20 22:00:00,26.85,0.0,-0.0,0.0,5.17
2021-07-20 23:00:00,26.71,0.0,-0.0,0.0,5.03
2021-07-21 00:00:00,26.58,0.0,-0.0,0.0,4.69
2021-07-21 01:00:00,26.55,0.0,-0.0,0.0,4.34
2021-07-21 02:00:00,26.93,24.0,0.0,24.0,4.14
2021-07-21 03:00:00,27.76,235.0,110.01,187.0,5.93
2021-07-21 04:00:00,28.45,362.0,114.8,289.0,6.0
2021-07-21 05:00:00,29.21,216.0,0.0,216.0,6.28
2021-07-21 06:00:00,29.74,286.0,1.09,285.0,6.48
2021-07-21 07:00:00,30.26,383.0,10.13,373.0,5.86
2021-07-21 08:00:00,30.47,632.0,143.65,489.0,6.0
2021-07-21 09:00:00,30.46,458.0,42.33,418.0,6.14
2021-07-21 10:00:00,30.23,549.0,176.41,401.0,6.41
2021-07-21 11:00:00,29.92,312.0,39.41,285.0,6.34
2021-07-21 12:00:00,29.47,134.0,2.03,133.0,6.14
2021-07-21 13:00:00,28.72,114.0,43.24,102.0,5.24
2021-07-21 14:00:00,27.97,11.0,19.33,10.0,5.03
2021-07-21 15:00:00,27.48,0.0,-0.0,0.0,4.55
2021-07-21 16:00:00,27.22,0.0,-0.0,0.0,4.41
2021-07-21 17:00:00,27.01,0.0,-0.0,0.0,4.28
2021-07-21 18:00:00,26.89,0.0,-0.0,0.0,4.14
2021-07-21 19:00:00,26.94,0.0,-0.0,0.0,3.93
2021-07-21 20:00:00,26.81,0.0,-0.0,0.0,3.86
2021-07-21 21:00:00,26.7,0.0,-0.0,0.0,4.0
2021-07-21 22:00:00,26.61,0.0,-0.0,0.0,4.21
2021-07-21 23:00:00,26.38,0.0,-0.0,0.0,4.21
2021-07-22 00:00:00,26.18,0.0,-0.0,0.0,3.86
2021-07-22 01:00:00,26.13,0.0,-0.0,0.0,3.79
2021-07-22 02:00:00,26.36,41.0,0.0,41.0,4.83
2021-07-22 03:00:00,26.61,94.0,0.0,94.0,4.62
2021-07-22 04:00:00,27.22,106.0,0.0,106.0,3.86
2021-07-22 05:00:00,27.57,266.0,3.75,263.0,3.52
2021-07-22 06:00:00,28.0,96.0,0.0,96.0,3.59
2021-07-22 07:00:00,27.63,176.0,0.0,176.0,2.21
2021-07-22 08:00:00,27.77,209.0,0.0,209.0,2.48
2021-07-22 09:00:00,27.86,458.0,42.34,418.0,2.9
2021-07-22 10:00:00,27.49,491.0,112.07,397.0,3.45
2021-07-22 11:00:00,27.0,395.45,203.9,255.85,3.45
2021-07-22 12:00:00,26.58,62.0,0.0,62.0,3.59
2021-07-22 13:00:00,26.28,84.0,10.84,81.0,3.17
2021-07-22 14:00:00,26.18,7.0,0.0,7.0,2.62
2021-07-22 15:00:00,26.18,0.0,-0.0,0.0,2.34
2021-07-22 16:00:00,26.19,0.0,-0.0,0.0,2.21
2021-07-22 17:00:00,26.22,0.0,-0.0,0.0,1.86
2021-07-22 18:00:00,26.11,0.0,-0.0,0.0,1.86
2021-07-22 19:00:00,26.17,0.0,-0.0,0.0,1.38
2021-07-22 20:00:00,26.06,0.0,-0.0,0.0,2.0
2021-07-22 21:00:00,25.84,0.0,-0.0,0.0,2.48
2021-07-22 22:00:00,25.65,0.0,-0.0,0.0,2.62
2021-07-22 23:00:00,25.53,0.0,-0.0,0.0,2.62
2021-07-23 00:00:00,25.4,0.0,-0.0,0.0,2.21
2021-07-23 01:00:00,25.39,0.0,-0.0,0.0,1.86
2021-07-23 02:00:00,25.64,35.0,0.0,35.0,1.1
2021-07-23 03:00:00,26.46,116.0,2.3,115.0,1.17
2021-07-23 04:00:00,27.36,81.0,0.0,81.0,1.03
2021-07-23 05:00:00,28.56,64.0,0.0,64.0,1.52
2021-07-23 06:00:00,29.39,92.0,0.0,92.0,2.0
2021-07-23 07:00:00,29.24,103.0,0.0,103.0,2.83
2021-07-23 08:00:00,29.08,85.0,0.0,85.0,2.55
2021-07-23 09:00:00,29.0,153.0,0.0,153.0,2.41
2021-07-23 10:00:00,28.61,204.0,0.0,204.0,2.55
2021-07-23 11:00:00,28.07,117.0,0.0,117.0,2.97
2021-07-23 12:00:00,27.65,152.0,6.09,149.0,3.31
2021-07-23 13:00:00,27.23,97.0,21.76,91.0,3.79
2021-07-23 14:00:00,26.7,8.0,0.0,8.0,3.93
2021-07-23 15:00:00,26.38,0.0,-0.0,0.0,4.14
2021-07-23 16:00:00,26.14,0.0,-0.0,0.0,4.41
2021-07-23 17:00:00,26.04,0.0,-0.0,0.0,4.69
2021-07-23 18:00:00,25.95,0.0,-0.0,0.0,4.69
2021-07-23 19:00:00,26.35,0.0,-0.0,0.0,3.93
2021-07-23 20:00:00,26.29,0.0,-0.0,0.0,4.41
2021-07-23 21:00:00,26.15,0.0,-0.0,0.0,5.17
2021-07-23 22:00:00,26.37,0.0,-0.0,0.0,5.38
2021-07-23 23:00:00,26.25,0.0,-0.0,0.0,4.83
2021-07-24 00:00:00,26.08,0.0,-0.0,0.0,4.48
2021-07-24 01:00:00,26.03,0.0,-0.0,0.0,4.97
2021-07-24 02:00:00,25.77,10.0,0.0,10.0,5.79
2021-07-24 03:00:00,25.72,121.0,2.31,120.0,6.41
2021-07-24 04:00:00,25.94,47.0,0.0,47.0,6.69
2021-07-24 05:00:00,26.19,64.0,0.0,64.0,6.83
2021-07-24 06:00:00,26.22,77.0,0.0,77.0,7.31
2021-07-24 07:00:00,26.51,189.0,0.0,189.0,7.52
2021-07-24 08:00:00,26.23,85.0,0.0,85.0,6.9
2021-07-24 09:00:00,26.44,122.0,0.0,122.0,6.41
2021-07-24 10:00:00,26.73,610.0,267.24,386.0,6.14
2021-07-24 11:00:00,26.92,384.0,102.38,314.0,6.07
2021-07-24 12:00:00,27.27,223.0,48.82,199.0,5.72
2021-07-24 13:00:00,27.25,97.0,21.84,91.0,5.17
2021-07-24 14:00:00,27.02,9.0,20.78,8.0,5.1
2021-07-24 15:00:00,26.59,0.0,-0.0,0.0,5.24
2021-07-24 16:00:00,26.34,0.0,-0.0,0.0,5.1
2021-07-24 17:00:00,26.34,0.0,-0.0,0.0,5.31
2021-07-24 18:00:00,26.14,0.0,-0.0,0.0,5.45
2021-07-24 19:00:00,25.92,0.0,-0.0,0.0,4.48
2021-07-24 20:00:00,25.74,0.0,-0.0,0.0,4.97
2021-07-24 21:00:00,25.96,0.0,-0.0,0.0,5.24
2021-07-24 22:00:00,26.05,0.0,-0.0,0.0,5.93
2021-07-24 23:00:00,26.07,0.0,-0.0,0.0,6.41
2021-07-25 00:00:00,26.07,0.0,-0.0,0.0,6.28
2021-07-25 01:00:00,26.2,0.0,-0.0,0.0,6.34
2021-07-25 02:00:00,26.22,10.0,0.0,10.0,7.03
2021-07-25 03:00:00,26.33,55.0,0.0,55.0,7.24
2021-07-25 04:00:00,26.49,232.0,12.64,224.0,7.17
2021-07-25 05:00:00,26.76,281.0,6.26,276.0,7.38
2021-07-25 06:00:00,26.65,120.0,0.0,120.0,6.62
2021-07-25 07:00:00,29.27,139.0,0.0,139.0,6.97
2021-07-25 08:00:00,30.14,209.0,0.0,209.0,7.38
2021-07-25 09:00:00,29.25,138.0,0.0,138.0,7.52
2021-07-25 10:00:00,28.86,103.0,0.0,103.0,7.03
2021-07-25 11:00:00,28.78,71.0,0.0,71.0,6.76
2021-07-25 12:00:00,28.57,67.0,0.0,67.0,6.41
2021-07-25 13:00:00,28.34,81.0,7.31,79.0,6.41
2021-07-25 14:00:00,27.82,7.0,0.0,7.0,5.79
2021-07-25 15:00:00,27.46,0.0,-0.0,0.0,5.59
2021-07-25 16:00:00,27.17,0.0,-0.0,0.0,5.59
2021-07-25 17:00:00,27.08,0.0,-0.0,0.0,5.72
2021-07-25 18:00:00,27.03,0.0,-0.0,0.0,5.59
2021-07-25 19:00:00,26.92,0.0,-0.0,0.0,5.45
2021-07-25 20:00:00,26.91,0.0,-0.0,0.0,5.59
2021-07-25 21:00:00,26.89,0.0,-0.0,0.0,5.72
2021-07-25 22:00:00,26.87,0.0,-0.0,0.0,5.72
2021-07-25 23:00:00,26.84,0.0,-0.0,0.0,5.79
2021-07-26 00:00:00,26.75,0.0,-0.0,0.0,5.59
2021-07-26 01:00:00,26.68,0.0,-0.0,0.0,5.31
2021-07-26 02:00:00,26.95,45.0,0.0,45.0,5.1
2021-07-26 03:00:00,27.5,103.0,0.0,103.0,6.55
2021-07-26 04:00:00,28.39,258.0,23.72,243.0,8.28
2021-07-26 05:00:00,28.92,250.0,2.5,248.0,8.14
2021-07-26 06:00:00,29.61,424.0,32.62,394.0,8.48
2021-07-26 07:00:00,29.83,459.0,32.44,427.0,8.14
2021-07-26 08:00:00,29.99,581.0,99.52,482.0,8.14
2021-07-26 09:00:00,29.83,353.0,8.48,345.0,8.0
2021-07-26 10:00:00,29.98,323.0,11.94,313.0,8.14
2021-07-26 11:00:00,29.59,235.0,7.32,230.0,7.66
2021-07-26 12:00:00,29.0,241.0,69.39,207.0,6.83
2021-07-26 13:00:00,28.36,129.0,77.04,108.0,6.48
2021-07-26 14:00:00,27.72,8.0,0.0,8.0,6.41
2021-07-26 15:00:00,27.2,0.0,-0.0,0.0,6.34
2021-07-26 16:00:00,26.88,0.0,-0.0,0.0,6.07
2021-07-26 17:00:00,26.66,0.0,-0.0,0.0,5.86
2021-07-26 18:00:00,26.58,0.0,-0.0,0.0,5.86
2021-07-26 19:00:00,26.57,0.0,-0.0,0.0,5.86
2021-07-26 20:00:00,26.5,0.0,-0.0,0.0,6.0
2021-07-26 21:00:00,26.33,0.0,-0.0,0.0,6.0
2021-07-26 22:00:00,26.32,0.0,-0.0,0.0,5.93
2021-07-26 23:00:00,26.27,0.0,-0.0,0.0,5.72
2021-07-27 00:00:00,26.19,0.0,-0.0,0.0,5.86
2021-07-27 01:00:00,26.21,0.0,-0.0,0.0,6.0
2021-07-27 02:00:00,26.48,82.0,43.2,73.0,6.34
2021-07-27 03:00:00,27.09,246.0,139.43,186.0,8.34
2021-07-27 04:00:00,27.9,509.0,425.94,240.0,8.69
2021-07-27 05:00:00,28.8,530.0,191.65,377.0,8.83
2021-07-27 06:00:00,29.39,534.0,102.25,440.0,8.9
2021-07-27 07:00:00,29.87,746.0,290.0,460.0,8.55
2021-07-27 08:00:00,30.04,413.0,16.09,397.0,8.62
